MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue
2,UHF42,204,1999,0,9.6,,,9.6
2,UHF42,204,1998,0,10.4,,,10.4
2,UHF42,205,2013,0,5.8,,,5.8
2,UHF42,205,2012,0,5.7,,,5.7
2,UHF42,205,2011,0,5.4,,,5.4
2,UHF42,205,2010,0,6.1,,,6.1
2,UHF42,205,2009,0,6.2,,,6.2
2,UHF42,205,2008,0,5.7,,,5.7
2,UHF42,205,2007,0,7,,,7.0
2,UHF42,205,2006,0,6.3,,,6.3
2,UHF42,205,2005,0,6.6,,,6.6
2,UHF42,205,2004,0,6.6,,,6.6
2,UHF42,205,2003,0,7.6,,,7.6
2,UHF42,205,2002,0,6.6,,,6.6
2,UHF42,205,2001,0,6.9,,,6.9
2,UHF42,205,2000,0,6.9,,,6.9
2,UHF42,205,1999,0,6.6,,,6.6
2,UHF42,205,1998,0,7.9,,,7.9
2,UHF42,206,2013,0,4.8,,,4.8
2,UHF42,206,2012,0,5,,,5.0
2,UHF42,206,2011,0,5.6,,,5.6
2,UHF42,206,2010,0,5,,,5.0
2,UHF42,206,2009,0,5.5,,,5.5
2,UHF42,206,2008,0,5.4,,,5.4
2,UHF42,206,2007,0,5.2,,,5.2
2,UHF42,206,2006,0,5.5,,,5.5
2,UHF42,206,2005,0,5.5,,,5.5
2,UHF42,206,2004,0,5.5,,,5.5
2,UHF42,206,2003,0,5.4,,,5.4
2,UHF42,206,2002,0,5.2,,,5.2
2,UHF42,206,2001,0,4.6,,,4.6
2,UHF42,206,2000,0,4.8,,,4.8
2,UHF42,206,1999,0,4.7,,,4.7
2,UHF42,206,1998,0,5.1,,,5.1
2,UHF42,207,2013,0,10.2,,,10.2
2,UHF42,207,2012,0,10,,,10.0
2,UHF42,207,2011,0,10.6,,,10.6
2,UHF42,207,2010,0,10,,,10.0
2,UHF42,207,2009,0,10.8,,,10.8
2,UHF42,207,2008,0,10.3,,,10.3
2,UHF42,207,2007,0,9.7,,,9.7
2,UHF42,207,2006,0,9.8,,,9.8
2,UHF42,207,2005,0,10.4,,,10.4
2,UHF42,207,2004,0,10.6,,,10.6
2,UHF42,207,2003,0,9.5,,,9.5
2,UHF42,207,2002,0,9.7,,,9.7
2,UHF42,207,2001,0,10.5,,,10.5
2,UHF42,207,2000,0,10.5,,,10.5
2,UHF42,207,1999,0,9.1,,,9.1
2,UHF42,207,1998,0,10.2,,,10.2
2,UHF42,208,2013,0,10,,,10.0
2,UHF42,208,2012,0,9.6,,,9.6
2,UHF42,208,2011,0,10.1,,,10.1
2,UHF42,208,2010,0,10.8,,,10.8
2,UHF42,208,2009,0,11.5,,,11.5
2,UHF42,208,2008,0,10.6,,,10.6
2,UHF42,208,2007,0,11,,,11.0
2,UHF42,208,2006,0,10.5,,,10.5
2,UHF42,208,2005,0,10.3,,,10.3
2,UHF42,208,2004,0,10.3,,,10.3
2,UHF42,208,2003,0,9.4,,,9.4
2,UHF42,208,2002,0,10.3,,,10.3
2,UHF42,208,2001,0,9.1,,,9.1
2,UHF42,208,2000,0,9.3,,,9.3
2,UHF42,208,1999,0,8.8,,,8.8
2,UHF42,208,1998,0,9.1,,,9.1
2,UHF42,209,2013,0,5.2,,,5.2
2,UHF42,209,2012,0,6.1,,,6.1
2,UHF42,209,2011,0,5.9,,,5.9
2,UHF42,209,2010,0,5.8,,,5.8
2,UHF42,209,2009,0,6.6,,,6.6
2,UHF42,209,2008,0,6.6,,,6.6
2,UHF42,209,2007,0,6.5,,,6.5
2,UHF42,209,2006,0,6.2,,,6.2
2,UHF42,209,2005,0,8.3,,,8.3
2,UHF42,209,2004,0,5.9,,,5.9
2,UHF42,209,2003,0,6.8,,,6.8
2,UHF42,209,2002,0,5.1,,,5.1
2,UHF42,209,2001,0,5.6,,,5.6
2,UHF42,209,2000,0,6.6,,,6.6
2,UHF42,209,1999,0,5.1,,,5.1
2,UHF42,209,1998,0,6.8,,,6.8
2,UHF42,210,2013,0,6.5,,,6.5
2,UHF42,210,2012,0,7.1,,,7.1
2,UHF42,210,2011,0,6.4,,,6.4
2,UHF42,210,2010,0,6.9,,,6.9
2,UHF42,210,2009,0,6.4,,,6.4
2,UHF42,210,2008,0,7.2,,,7.2
2,UHF42,210,2007,0,7.5,,,7.5
2,UHF42,210,2006,0,6.7,,,6.7
2,UHF42,210,2005,0,6.2,,,6.2
2,UHF42,210,2004,0,6.8,,,6.8
2,UHF42,210,2003,0,6.2,,,6.2
2,UHF42,210,2002,0,6.5,,,6.5
2,UHF42,210,2001,0,6,,,6.0
2,UHF42,210,2000,0,5.9,,,5.9
2,UHF42,210,1999,0,5.2,,,5.2
2,UHF42,210,1998,0,5.8,,,5.8
2,UHF42,211,2013,0,7.3,,,7.3
2,UHF42,211,2012,0,8.1,,,8.1
2,UHF42,211,2011,0,7.3,,,7.3
2,UHF42,211,2010,0,8.8,,,8.8
2,UHF42,211,2009,0,8.5,,,8.5
2,UHF42,211,2008,0,8.9,,,8.9
2,UHF42,211,2007,0,7.9,,,7.9
2,UHF42,211,2006,0,7.8,,,7.8
2,UHF42,211,2005,0,9.5,,,9.5
2,UHF42,211,2004,0,8.8,,,8.8
2,UHF42,211,2003,0,8.8,,,8.8
2,UHF42,211,2002,0,8.7,,,8.7
2,UHF42,211,2001,0,8.6,,,8.6
2,UHF42,211,2000,0,9.4,,,9.4
2,UHF42,211,1999,0,9.4,,,9.4
2,UHF42,211,1998,0,8.6,,,8.6
2,UHF42,301,2013,0,6.9,,,6.9
2,UHF42,301,2012,0,6.8,,,6.8
2,UHF42,301,2011,0,6.9,,,6.9
2,UHF42,301,2010,0,7.2,,,7.2
2,UHF42,301,2009,0,7.2,,,7.2
2,UHF42,301,2008,0,6.9,,,6.9
2,UHF42,301,2007,0,6.4,,,6.4
2,UHF42,301,2006,0,7.9,,,7.9
2,UHF42,301,2005,0,7.7,,,7.7
2,UHF42,301,2004,0,7.9,,,7.9
2,UHF42,301,2003,0,9.1,,,9.1
2,UHF42,301,2002,0,8,,,8.0
2,UHF42,301,2001,0,7.6,,,7.6
2,UHF42,301,2000,0,7.5,,,7.5
2,UHF42,301,1999,0,8.3,,,8.3
2,UHF42,301,1998,0,8.6,,,8.6
2,UHF42,302,2013,0,8.9,,,8.9
2,UHF42,302,2012,0,8.8,,,8.8
2,UHF42,302,2011,0,8.8,,,8.8
2,UHF42,302,2010,0,9.8,,,9.8
2,UHF42,302,2009,0,9.1,,,9.1
2,UHF42,302,2008,0,10.1,,,10.1
2,UHF42,302,2007,0,9,,,9.0
2,UHF42,302,2006,0,8.9,,,8.9
2,UHF42,302,2005,0,9.7,,,9.7
2,UHF42,302,2004,0,9.4,,,9.4
2,UHF42,302,2003,0,10.2,,,10.2
2,UHF42,302,2002,0,9.1,,,9.1
2,UHF42,302,2001,0,10.3,,,10.3
2,UHF42,302,2000,0,10.7,,,10.7
2,UHF42,302,1999,0,11,,,11.0
2,UHF42,302,1998,0,11.4,,,11.4
2,UHF42,303,2013,0,8,,,8.0
2,UHF42,303,2012,0,8.6,,,8.6
2,UHF42,303,2011,0,9.1,,,9.1
2,UHF42,303,2010,0,10.4,,,10.4
2,UHF42,303,2009,0,10.7,,,10.7
2,UHF42,303,2008,0,10.5,,,10.5
2,UHF42,303,2007,0,8.2,,,8.2
2,UHF42,303,2006,0,9.7,,,9.7
2,UHF42,303,2005,0,11.6,,,11.6
2,UHF42,303,2004,0,11.1,,,11.1
2,UHF42,303,2003,0,10.1,,,10.1
2,UHF42,303,2002,0,9.5,,,9.5
2,UHF42,303,2001,0,10.8,,,10.8
2,UHF42,303,2000,0,11.3,,,11.3
2,UHF42,303,1999,0,12,,,12.0
2,UHF42,303,1998,0,11.4,,,11.4
2,UHF42,304,2013,0,4.2,,,4.2
2,UHF42,304,2012,0,5.5,,,5.5
2,UHF42,304,2011,0,5.9,,,5.9
2,UHF42,304,2010,0,5.1,,,5.1
2,UHF42,304,2009,0,5.4,,,5.4
2,UHF42,304,2008,0,4.9,,,4.9
2,UHF42,304,2007,0,5.4,,,5.4
2,UHF42,304,2006,0,5.1,,,5.1
2,UHF42,304,2005,0,6.2,,,6.2
2,UHF42,304,2004,0,6.1,,,6.1
2,UHF42,304,2003,0,5.8,,,5.8
2,UHF42,304,2002,0,7.1,,,7.1
2,UHF42,304,2001,0,5.9,,,5.9
2,UHF42,304,2000,0,6.3,,,6.3
2,UHF42,304,1999,0,5.4,,,5.4
2,UHF42,304,1998,0,5.9,,,5.9
2,UHF42,305,2013,0,4.1,,,4.1
2,UHF42,305,2012,0,3.8,,,3.8
2,UHF42,305,2011,0,4.3,,,4.3
2,UHF42,305,2010,0,5.2,,,5.2
2,UHF42,305,2009,0,5.3,,,5.3
2,UHF42,305,2008,0,4.7,,,4.7
2,UHF42,305,2007,0,4.7,,,4.7
2,UHF42,305,2006,0,5.9,,,5.9
2,UHF42,305,2005,0,4.8,,,4.8
2,UHF42,305,2004,0,6.2,,,6.2
2,UHF42,305,2003,0,4.8,,,4.8
2,UHF42,305,2002,0,5.4,,,5.4
2,UHF42,305,2001,0,4.9,,,4.9
2,UHF42,305,2000,0,5.1,,,5.1
2,UHF42,305,1999,0,5.1,,,5.1
2,UHF42,305,1998,0,4.9,,,4.9
2,UHF42,306,2013,0,5.9,,,5.9
2,UHF42,306,2012,0,5.5,,,5.5
2,UHF42,306,2011,0,5.8,,,5.8
2,UHF42,306,2010,0,5,,,5.0
2,UHF42,306,2009,0,5,,,5.0
2,UHF42,306,2008,0,5.7,,,5.7
2,UHF42,306,2007,0,5.8,,,5.8
2,UHF42,306,2006,0,7.1,,,7.1
2,UHF42,306,2005,0,6.5,,,6.5
2,UHF42,306,2004,0,7.5,,,7.5
2,UHF42,306,2003,0,5.7,,,5.7
2,UHF42,306,2002,0,7.2,,,7.2
2,UHF42,306,2001,0,6.3,,,6.3
2,UHF42,306,2000,0,8.1,,,8.1
2,UHF42,306,1999,0,8.5,,,8.5
2,UHF42,306,1998,0,7.2,,,7.2
2,UHF42,307,2013,0,3.3,,,3.3
2,UHF42,307,2012,0,4.8,,,4.8
2,UHF42,307,2011,0,5.2,,,5.2
2,UHF42,307,2010,0,4.9,,,4.9
2,UHF42,307,2009,0,4.5,,,4.5
2,UHF42,307,2008,0,4.8,,,4.8
2,UHF42,307,2007,0,5,,,5.0
2,UHF42,307,2006,0,5.1,,,5.1
2,UHF42,307,2005,0,5.9,,,5.9
2,UHF42,307,2004,0,6.4,,,6.4
2,UHF42,307,2003,0,5.9,,,5.9
2,UHF42,307,2002,0,3.2,,,3.2
2,UHF42,307,2001,0,5.4,,,5.4
2,UHF42,307,2000,0,4,,,4.0
2,UHF42,307,1999,0,5.9,,,5.9
2,UHF42,307,1998,0,4.6,,,4.6
2,UHF42,308,2013,0,4.8,,,4.8
2,UHF42,308,2012,0,4.4,,,4.4
2,UHF42,308,2011,0,4.8,,,4.8
2,UHF42,308,2010,0,3.8,,,3.8
2,UHF42,308,2009,0,4.5,,,4.5
2,UHF42,308,2008,0,4.7,,,4.7
2,UHF42,308,2007,0,4.9,,,4.9
2,UHF42,308,2006,0,4.7,,,4.7
2,UHF42,308,2005,0,4,,,4.0
2,UHF42,308,2004,0,6.2,,,6.2
2,UHF42,308,2003,0,4.6,,,4.6
2,UHF42,308,2002,0,4.5,,,4.5
2,UHF42,308,2001,0,6.1,,,6.1
2,UHF42,308,2000,0,4.6,,,4.6
2,UHF42,308,1999,0,3.8,,,3.8
2,UHF42,308,1998,0,4.3,,,4.3
2,UHF42,309,2013,0,6.5,,,6.5
2,UHF42,309,2012,0,6,,,6.0
2,UHF42,309,2011,0,7.2,,,7.2
2,UHF42,309,2010,0,6.1,,,6.1
2,UHF42,309,2009,0,6,,,6.0
2,UHF42,309,2008,0,6.4,,,6.4
2,UHF42,309,2007,0,5.7,,,5.7
2,UHF42,309,2006,0,6.4,,,6.4
2,UHF42,309,2005,0,6.1,,,6.1
2,UHF42,309,2004,0,6.2,,,6.2
2,UHF42,309,2003,0,6.1,,,6.1
2,UHF42,309,2002,0,6.7,,,6.7
2,UHF42,309,2001,0,6.3,,,6.3
2,UHF42,309,2000,0,6.4,,,6.4
2,UHF42,309,1999,0,6.1,,,6.1
2,UHF42,309,1998,0,7.5,,,7.5
2,UHF42,310,2013,0,4.7,,,4.7
2,UHF42,310,2012,0,6.5,,,6.5
2,UHF42,310,2011,0,3.7,,,3.7
2,UHF42,310,2010,0,4.6,,,4.6
2,UHF42,310,2009,0,4.4,,,4.4
2,UHF42,310,2008,0,7.1,,,7.1
2,UHF42,310,2007,0,5.3,,,5.3
2,UHF42,310,2006,0,6.4,,,6.4
2,UHF42,310,2005,0,5.1,,,5.1
2,UHF42,310,2004,0,4.3,,,4.3
2,UHF42,310,2003,0,4.6,,,4.6
2,UHF42,310,2002,0,6.6,,,6.6
2,UHF42,310,2001,0,5.2,,,5.2
2,UHF42,310,2000,0,7.9,,,7.9
2,UHF42,310,1999,0,5.9,,,5.9
2,UHF42,310,1998,0,5.9,,,5.9
2,UHF42,401,2013,0,5.9,,,5.9
2,UHF42,401,2012,0,6.3,,,6.3
2,UHF42,401,2011,0,6.8,,,6.8
2,UHF42,401,2010,0,7.5,,,7.5
2,UHF42,401,2009,0,6.4,,,6.4
2,UHF42,401,2008,0,7.2,,,7.2
2,UHF42,401,2007,0,7.1,,,7.1
2,UHF42,401,2006,0,7,,,7.0
2,UHF42,401,2005,0,6.6,,,6.6
2,UHF42,401,2004,0,6.9,,,6.9
2,UHF42,401,2003,0,7.3,,,7.3
2,UHF42,401,2002,0,7.5,,,7.5
2,UHF42,401,2001,0,6.3,,,6.3
2,UHF42,401,2000,0,7.5,,,7.5
2,UHF42,401,1999,0,7.9,,,7.9
2,UHF42,401,1998,0,6.5,,,6.5
2,UHF42,402,2013,0,6.4,,,6.4
2,UHF42,402,2012,0,6.2,,,6.2
2,UHF42,402,2011,0,6.5,,,6.5
2,UHF42,402,2010,0,6.4,,,6.4
2,UHF42,402,2009,0,6.5,,,6.5
2,UHF42,402,2008,0,7,,,7.0
2,UHF42,402,2007,0,6.5,,,6.5
2,UHF42,402,2006,0,7.1,,,7.1
2,UHF42,402,2005,0,7.3,,,7.3
2,UHF42,402,2004,0,6.9,,,6.9
2,UHF42,402,2003,0,6.9,,,6.9
2,UHF42,402,2002,0,6.5,,,6.5
2,UHF42,402,2001,0,6.6,,,6.6
2,UHF42,402,2000,0,6.5,,,6.5
2,UHF42,402,1999,0,6.5,,,6.5
2,UHF42,402,1998,0,7.2,,,7.2
2,UHF42,403,2013,0,5.2,,,5.2
2,UHF42,403,2012,0,5.5,,,5.5
2,UHF42,403,2011,0,5.5,,,5.5
2,UHF42,403,2010,0,6.7,,,6.7
2,UHF42,403,2009,0,5.5,,,5.5
2,UHF42,403,2008,0,6.2,,,6.2
2,UHF42,403,2007,0,6.1,,,6.1
2,UHF42,403,2006,0,6.6,,,6.6
2,UHF42,403,2005,0,5,,,5.0
2,UHF42,403,2004,0,6.1,,,6.1
2,UHF42,403,2003,0,5.5,,,5.5
2,UHF42,403,2002,0,5.5,,,5.5
2,UHF42,403,2001,0,5.3,,,5.3
2,UHF42,403,2000,0,5.3,,,5.3
2,UHF42,403,1999,0,5.1,,,5.1
2,UHF42,403,1998,0,5.9,,,5.9
2,UHF42,404,2013,0,6.6,,,6.6
2,UHF42,404,2012,0,5.7,,,5.7
2,UHF42,404,2011,0,4.5,,,4.5
2,UHF42,404,2010,0,6,,,6.0
2,UHF42,404,2009,0,4.1,,,4.1
2,UHF42,404,2008,0,4.2,,,4.2
2,UHF42,404,2007,0,7.1,,,7.1
2,UHF42,404,2006,0,7.8,,,7.8
2,UHF42,404,2005,0,6.6,,,6.6
2,UHF42,404,2004,0,6.1,,,6.1
2,UHF42,404,2003,0,5.7,,,5.7
2,UHF42,404,2002,0,8,,,8.0
2,UHF42,404,2001,0,6.5,,,6.5
2,UHF42,404,2000,0,4.5,,,4.5
2,UHF42,404,1999,0,5.1,,,5.1
2,UHF42,404,1998,0,7.5,,,7.5
2,UHF42,405,2013,0,6.2,,,6.2
2,UHF42,405,2012,0,5.9,,,5.9
2,UHF42,405,2011,0,6.5,,,6.5
2,UHF42,405,2010,0,5.3,,,5.3
2,UHF42,405,2009,0,6.7,,,6.7
2,UHF42,405,2008,0,5.8,,,5.8
2,UHF42,405,2007,0,7.2,,,7.2
2,UHF42,405,2006,0,6.3,,,6.3
2,UHF42,405,2005,0,7.5,,,7.5
2,UHF42,405,2004,0,7.4,,,7.4
2,UHF42,405,2003,0,6.4,,,6.4
2,UHF42,405,2002,0,6.2,,,6.2
2,UHF42,405,2001,0,5.9,,,5.9
2,UHF42,405,2000,0,6,,,6.0
2,UHF42,405,1999,0,5.5,,,5.5
2,UHF42,405,1998,0,5.7,,,5.7
2,UHF42,406,2013,0,5.5,,,5.5
2,UHF42,406,2012,0,6.2,,,6.2
2,UHF42,406,2011,0,6.8,,,6.8
2,UHF42,406,2010,0,7.2,,,7.2
2,UHF42,406,2009,0,6.3,,,6.3
2,UHF42,406,2008,0,6.9,,,6.9
2,UHF42,406,2007,0,5.9,,,5.9
2,UHF42,406,2006,0,4.7,,,4.7
2,UHF42,406,2005,0,6.6,,,6.6
2,UHF42,406,2004,0,6,,,6.0
2,UHF42,406,2003,0,6,,,6.0
2,UHF42,406,2002,0,6.6,,,6.6
2,UHF42,406,2001,0,5.1,,,5.1
2,UHF42,406,2000,0,6.4,,,6.4
2,UHF42,406,1999,0,5.1,,,5.1
2,UHF42,406,1998,0,4.7,,,4.7
2,UHF42,407,2013,0,7.9,,,7.9
2,UHF42,407,2012,0,7.9,,,7.9
2,UHF42,407,2011,0,8.6,,,8.6
2,UHF42,407,2010,0,8.7,,,8.7
2,UHF42,407,2009,0,8.5,,,8.5
2,UHF42,407,2008,0,8.4,,,8.4
2,UHF42,407,2007,0,9.4,,,9.4
2,UHF42,407,2006,0,9,,,9.0
2,UHF42,407,2005,0,10.2,,,10.2
2,UHF42,407,2004,0,9.7,,,9.7
2,UHF42,407,2003,0,8.1,,,8.1
2,UHF42,407,2002,0,7.8,,,7.8
2,UHF42,407,2001,0,8.2,,,8.2
2,UHF42,407,2000,0,8,,,8.0
2,UHF42,407,1999,0,7.9,,,7.9
2,UHF42,407,1998,0,9,,,9.0
2,UHF42,408,2013,0,8.7,,,8.7
2,UHF42,408,2012,0,8.9,,,8.9
2,UHF42,408,2011,0,9.5,,,9.5
2,UHF42,408,2010,0,10.3,,,10.3
2,UHF42,408,2009,0,9.2,,,9.2
2,UHF42,408,2008,0,10.6,,,10.6
2,UHF42,408,2007,0,9.8,,,9.8
2,UHF42,408,2006,0,10.2,,,10.2
2,UHF42,408,2005,0,10.2,,,10.2
2,UHF42,408,2004,0,10.8,,,10.8
2,UHF42,408,2003,0,9.3,,,9.3
2,UHF42,408,2002,0,9,,,9.0
2,UHF42,408,2001,0,9.3,,,9.3
2,UHF42,408,2000,0,8.4,,,8.4
2,UHF42,408,1999,0,8.7,,,8.7
2,UHF42,408,1998,0,9.9,,,9.9
2,UHF42,409,2013,0,8.9,,,8.9
2,UHF42,409,2012,0,9.6,,,9.6
2,UHF42,409,2011,0,8.6,,,8.6
2,UHF42,409,2010,0,8.8,,,8.8
2,UHF42,409,2009,0,9.2,,,9.2
2,UHF42,409,2008,0,11.4,,,11.4
2,UHF42,409,2007,0,9,,,9.0
2,UHF42,409,2006,0,10.8,,,10.8
2,UHF42,409,2005,0,10.6,,,10.6
2,UHF42,409,2004,0,9.4,,,9.4
2,UHF42,409,2003,0,11.1,,,11.1
2,UHF42,409,2002,0,8.2,,,8.2
2,UHF42,409,2001,0,10,,,10.0
2,UHF42,409,2000,0,10,,,10.0
2,UHF42,409,1999,0,8.5,,,8.5
2,UHF42,409,1998,0,8.6,,,8.6
2,UHF42,410,2013,0,9.2,,,9.2
2,UHF42,410,2012,0,8.7,,,8.7
2,UHF42,410,2011,0,7.6,,,7.6
2,UHF42,410,2010,0,9.9,,,9.9
2,UHF42,410,2009,0,10,,,10.0
2,UHF42,410,2008,0,9.3,,,9.3
2,UHF42,410,2007,0,9.7,,,9.7
2,UHF42,410,2006,0,10.8,,,10.8
2,UHF42,410,2005,0,10.8,,,10.8
2,UHF42,410,2004,0,10.5,,,10.5
2,UHF42,410,2003,0,11.4,,,11.4
2,UHF42,410,2002,0,10.1,,,10.1
2,UHF42,410,2001,0,9.7,,,9.7
2,UHF42,410,2000,0,11.7,,,11.7
2,UHF42,410,1999,0,9,,,9.0
2,UHF42,410,1998,0,10.7,,,10.7
2,UHF42,501,2013,0,8.9,,,8.9
2,UHF42,501,2012,0,8.5,,,8.5
2,UHF42,501,2011,0,7.3,,,7.3
2,UHF42,501,2010,0,8.1,,,8.1
2,UHF42,501,2009,0,8.4,,,8.4
2,UHF42,501,2008,0,9.9,,,9.9
2,UHF42,501,2007,0,9.4,,,9.4
2,UHF42,501,2006,0,8.6,,,8.6
2,UHF42,501,2005,0,9.7,,,9.7
2,UHF42,501,2004,0,9.2,,,9.2
2,UHF42,501,2003,0,9.1,,,9.1
2,UHF42,501,2002,0,7.4,,,7.4
2,UHF42,501,2001,0,9.7,,,9.7
2,UHF42,501,2000,0,9.6,,,9.6
2,UHF42,501,1999,0,10.2,,,10.2
2,UHF42,501,1998,0,8.9,,,8.9
2,UHF42,502,2013,0,6.9,,,6.9
2,UHF42,502,2012,0,7.6,,,7.6
2,UHF42,502,2011,0,7.5,,,7.5
2,UHF42,502,2010,0,7.1,,,7.1
2,UHF42,502,2009,0,8.6,,,8.6
2,UHF42,502,2008,0,8.1,,,8.1
2,UHF42,502,2007,0,8.1,,,8.1
2,UHF42,502,2006,0,7.7,,,7.7
2,UHF42,502,2005,0,8.8,,,8.8
2,UHF42,502,2004,0,9.7,,,9.7
2,UHF42,502,2003,0,8.2,,,8.2
2,UHF42,502,2002,0,10,,,10.0
2,UHF42,502,2001,0,8.9,,,8.9
2,UHF42,502,2000,0,7.4,,,7.4
2,UHF42,502,1999,0,9,,,9.0
2,UHF42,502,1998,0,8.9,,,8.9
2,UHF42,503,2013,0,6.5,,,6.5
2,UHF42,503,2012,0,6.8,,,6.8
2,UHF42,503,2011,0,6.4,,,6.4
2,UHF42,503,2010,0,7,,,7.0
2,UHF42,503,2009,0,5.6,,,5.6
2,UHF42,503,2008,0,6.5,,,6.5
2,UHF42,503,2007,0,7.6,,,7.6
2,UHF42,503,2006,0,7.2,,,7.2
2,UHF42,503,2005,0,7.7,,,7.7
2,UHF42,503,2004,0,8.3,,,8.3
2,UHF42,503,2003,0,7,,,7.0
2,UHF42,503,2002,0,6.5,,,6.5
2,UHF42,503,2001,0,6.7,,,6.7
2,UHF42,503,2000,0,8.2,,,8.2
2,UHF42,503,1999,0,7.7,,,7.7
2,UHF42,503,1998,0,7.7,,,7.7
2,UHF42,504,2013,0,5.6,,,5.6
2,UHF42,504,2012,0,5.6,,,5.6
2,UHF42,504,2011,0,6.7,,,6.7
2,UHF42,504,2010,0,6,,,6.0
2,UHF42,504,2009,0,6.8,,,6.8
2,UHF42,504,2008,0,6.5,,,6.5
2,UHF42,504,2007,0,6.8,,,6.8
2,UHF42,504,2006,0,8.5,,,8.5
2,UHF42,504,2005,0,7.7,,,7.7
2,UHF42,504,2004,0,8.6,,,8.6
2,UHF42,504,2003,0,6.3,,,6.3
2,UHF42,504,2002,0,7.1,,,7.1
2,UHF42,504,2001,0,5.8,,,5.8
2,UHF42,504,2000,0,7.2,,,7.2
2,UHF42,504,1999,0,6.6,,,6.6
2,UHF42,504,1998,0,6.6,,,6.6
2,Citywide,1,2013,0,7.1,,,7.1
2,Citywide,1,2012,0,7.2,,,7.2
2,Citywide,1,2011,0,7.4,,,7.4
2,Citywide,1,2010,0,7.6,,,7.6
2,Citywide,1,2009,0,7.7,,,7.7
2,Citywide,1,2008,0,7.9,,,7.9
2,Citywide,1,2007,0,7.7,,,7.7
2,Citywide,1,2006,0,8,,,8.0
2,Citywide,1,2005,0,8.2,,,8.2
2,Citywide,1,2004,0,8.2,,,8.2
2,Citywide,1,2003,0,7.8,,,7.8
2,Citywide,1,2002,0,7.7,,,7.7
2,Citywide,1,2001,0,7.8,,,7.8
2,Citywide,1,2000,0,7.9,,,7.9
2,Citywide,1,1999,0,7.7,,,7.7
2,Citywide,1,1998,0,8,,,8.0